Maschine,Alarmident,Alarmtext,Alarmgruppe,Startzeit,Endzeit,Alarmtext_Cleaned,Alarmtext_eng,TimeDays,TimeHrs,TimeMins,TimeDuration
LSL_FT5_3,182.12,Zeitüberwachung LP im Wanddurchgang!,Alarm,02.04.2018 00:00,09.04.2018 00:00,Zeitüberwachung LP im Wanddurchgang!,Time monitoring LP in through-wall!,7,0,0,7 days 0 hrs 0 mins 
LSL_FT5_3,182.161,Unbekannter Alarm 161,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 161,Unknown alarm 161,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.161,Unbekannter Alarm 161,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 161,Unknown alarm 161,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.161,Unbekannter Alarm 161,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 161,Unknown alarm 161,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.161,Unbekannter Alarm 161,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 161,Unknown alarm 161,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.161,Unbekannter Alarm 161,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 161,Unknown alarm 161,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 162,Unknown alarm 162,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 162,Unknown alarm 162,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 162,Unknown alarm 162,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,03.04.2018 10:45,03.04.2018 10:46,Unbekannter Alarm 162,Unknown alarm 162,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 162,Unknown alarm 162,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 162,Unknown alarm 162,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,06.04.2018 20:05,06.04.2018 20:06,Unbekannter Alarm 162,Unknown alarm 162,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 162,Unknown alarm 162,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.162,Unbekannter Alarm 162,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 162,Unknown alarm 162,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 164,Unknown alarm 164,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 164,Unknown alarm 164,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 164,Unknown alarm 164,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 164,Unknown alarm 164,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 164,Unknown alarm 164,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 164,Unknown alarm 164,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 164,Unknown alarm 164,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 164,Unknown alarm 164,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.164,Unbekannter Alarm 164,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 164,Unknown alarm 164,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 166,Unknown alarm 166,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 166,Unknown alarm 166,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 166,Unknown alarm 166,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 166,Unknown alarm 166,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 166,Unknown alarm 166,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 166,Unknown alarm 166,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 166,Unknown alarm 166,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 166,Unknown alarm 166,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.166,Unbekannter Alarm 166,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 166,Unknown alarm 166,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 167,Unknown alarm 167,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 167,Unknown alarm 167,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 167,Unknown alarm 167,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 167,Unknown alarm 167,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 167,Unknown alarm 167,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 167,Unknown alarm 167,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 167,Unknown alarm 167,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 167,Unknown alarm 167,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.167,Unbekannter Alarm 167,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 167,Unknown alarm 167,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 168,Unknown alarm 168,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 168,Unknown alarm 168,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 168,Unknown alarm 168,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 168,Unknown alarm 168,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 168,Unknown alarm 168,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 168,Unknown alarm 168,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 168,Unknown alarm 168,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 168,Unknown alarm 168,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.168,Unbekannter Alarm 168,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 168,Unknown alarm 168,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 169,Unknown alarm 169,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 169,Unknown alarm 169,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 169,Unknown alarm 169,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 169,Unknown alarm 169,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 169,Unknown alarm 169,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 169,Unknown alarm 169,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 169,Unknown alarm 169,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 169,Unknown alarm 169,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.169,Unbekannter Alarm 169,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 169,Unknown alarm 169,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 170,Unknown alarm 170,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 170,Unknown alarm 170,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 170,Unknown alarm 170,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 170,Unknown alarm 170,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 170,Unknown alarm 170,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 170,Unknown alarm 170,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 170,Unknown alarm 170,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 170,Unknown alarm 170,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.17,Unbekannter Alarm 170,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 170,Unknown alarm 170,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 177,Unknown alarm 177,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 177,Unknown alarm 177,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 177,Unknown alarm 177,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,03.04.2018 00:54,03.04.2018 00:54,Unbekannter Alarm 177,Unknown alarm 177,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 177,Unknown alarm 177,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,03.04.2018 04:48,03.04.2018 04:51,Unbekannter Alarm 177,Unknown alarm 177,0,0,3,0 days 0 hrs 3 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,03.04.2018 05:38,03.04.2018 05:39,Unbekannter Alarm 177,Unknown alarm 177,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,03.04.2018 07:14,03.04.2018 07:14,Unbekannter Alarm 177,Unknown alarm 177,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.177,Unbekannter Alarm 177,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 177,Unknown alarm 177,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 178,Unknown alarm 178,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 178,Unknown alarm 178,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,03.04.2018 00:54,03.04.2018 00:54,Unbekannter Alarm 178,Unknown alarm 178,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,03.04.2018 04:48,03.04.2018 04:51,Unbekannter Alarm 178,Unknown alarm 178,0,0,3,0 days 0 hrs 3 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,03.04.2018 05:38,03.04.2018 05:39,Unbekannter Alarm 178,Unknown alarm 178,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,03.04.2018 07:14,03.04.2018 07:14,Unbekannter Alarm 178,Unknown alarm 178,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 178,Unknown alarm 178,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 178,Unknown alarm 178,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 178,Unknown alarm 178,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 178,Unknown alarm 178,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 178,Unknown alarm 178,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 178,Unknown alarm 178,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.178,Unbekannter Alarm 178,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 178,Unknown alarm 178,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 18,Alarm,06.04.2018 19:59,06.04.2018 19:59,Unbekannter Alarm 18,Unknown alarm 18,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 18,Alarm,06.04.2018 09:57,06.04.2018 09:57,Unbekannter Alarm 18,Unknown alarm 18,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 18,Alarm,03.04.2018 04:06,03.04.2018 04:06,Unbekannter Alarm 18,Unknown alarm 18,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,06.04.2018 19:59,06.04.2018 20:00,Unbekannter Alarm 180,Unknown alarm 180,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,06.04.2018 09:57,06.04.2018 09:58,Unbekannter Alarm 180,Unknown alarm 180,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 180,Unknown alarm 180,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 180,Unknown alarm 180,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 180,Unknown alarm 180,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 07:14,03.04.2018 07:14,Unbekannter Alarm 180,Unknown alarm 180,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 05:38,03.04.2018 05:39,Unbekannter Alarm 180,Unknown alarm 180,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 04:48,03.04.2018 04:51,Unbekannter Alarm 180,Unknown alarm 180,0,0,3,0 days 0 hrs 3 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 180,Unknown alarm 180,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 180,Unknown alarm 180,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 04:06,03.04.2018 04:08,Unbekannter Alarm 180,Unknown alarm 180,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,03.04.2018 00:54,03.04.2018 00:54,Unbekannter Alarm 180,Unknown alarm 180,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 180,Unknown alarm 180,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 180,Unknown alarm 180,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 180,Unknown alarm 180,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.18,Unbekannter Alarm 180,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 180,Unknown alarm 180,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 182,Unknown alarm 182,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,06.04.2018 09:57,06.04.2018 09:58,Unbekannter Alarm 182,Unknown alarm 182,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,06.04.2018 19:59,06.04.2018 20:00,Unbekannter Alarm 182,Unknown alarm 182,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 182,Unknown alarm 182,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,06.04.2018 20:26,06.04.2018 20:27,Unbekannter Alarm 182,Unknown alarm 182,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 182,Unknown alarm 182,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 20:37,03.04.2018 20:38,Unbekannter Alarm 182,Unknown alarm 182,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 182,Unknown alarm 182,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 00:54,03.04.2018 00:54,Unbekannter Alarm 182,Unknown alarm 182,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 04:06,03.04.2018 04:08,Unbekannter Alarm 182,Unknown alarm 182,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 182,Unknown alarm 182,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 182,Unknown alarm 182,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 04:48,03.04.2018 04:51,Unbekannter Alarm 182,Unknown alarm 182,0,0,3,0 days 0 hrs 3 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 05:38,03.04.2018 05:39,Unbekannter Alarm 182,Unknown alarm 182,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 07:14,03.04.2018 07:14,Unbekannter Alarm 182,Unknown alarm 182,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.182,Unbekannter Alarm 182,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 182,Unknown alarm 182,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,07.04.2018 02:51,07.04.2018 02:52,Unbekannter Alarm 183,Unknown alarm 183,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,02.04.2018 22:27,02.04.2018 22:27,Unbekannter Alarm 183,Unknown alarm 183,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,06.04.2018 20:06,06.04.2018 20:06,Unbekannter Alarm 183,Unknown alarm 183,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,06.04.2018 19:59,06.04.2018 20:00,Unbekannter Alarm 183,Unknown alarm 183,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,06.04.2018 09:57,06.04.2018 09:58,Unbekannter Alarm 183,Unknown alarm 183,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,05.04.2018 12:49,05.04.2018 12:51,Unbekannter Alarm 183,Unknown alarm 183,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,03.04.2018 00:54,03.04.2018 00:54,Unbekannter Alarm 183,Unknown alarm 183,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,03.04.2018 04:06,03.04.2018 04:08,Unbekannter Alarm 183,Unknown alarm 183,0,0,2,0 days 0 hrs 2 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,03.04.2018 04:11,03.04.2018 04:11,Unbekannter Alarm 183,Unknown alarm 183,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,03.04.2018 04:19,03.04.2018 04:20,Unbekannter Alarm 183,Unknown alarm 183,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,03.04.2018 04:48,03.04.2018 04:51,Unbekannter Alarm 183,Unknown alarm 183,0,0,3,0 days 0 hrs 3 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,03.04.2018 05:38,03.04.2018 05:39,Unbekannter Alarm 183,Unknown alarm 183,0,0,1,0 days 0 hrs 1 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,03.04.2018 07:14,03.04.2018 07:14,Unbekannter Alarm 183,Unknown alarm 183,0,0,0,0 days 0 hrs 0 mins 
LSL_FT5_3,182.183,Unbekannter Alarm 183,Alarm,03.04.2018 10:46,03.04.2018 10:46,Unbekannter Alarm 183,Unknown alarm 183,0,0,0,0 days 0 hrs 0 mins 
